iter	RMSE
234	0.003328740558
235	0.003320820738
236	0.003309649903
237	0.003296357662
238	0.003277328611
239	0.0032676518
240	0.003246584831
241	0.003240619093
242	0.003234177382
243	0.003216536447
244	0.003203477926
245	0.003181102281
246	0.003173456478
247	0.003163786617
248	0.003153921645
249	0.003147685983
250	0.00313325643
251	0.0031125554
252	0.003099462277
253	0.003093054241
254	0.003084447388
255	0.003075562272
256	0.003065235949
257	0.003047782713
258	0.00303873777
259	0.003026784907
260	0.003016581694
261	0.003011441478
262	0.003002521299
263	0.002994495436
264	0.002980815463
265	0.002974577054
266	0.002966970672
267	0.002962190018
268	0.002952366397
269	0.002944622866
270	0.002928412557
271	0.002925050234
272	0.00291202122
273	0.002901119
274	0.002895953168
275	0.002887149235
276	0.002882603018
277	0.002878306376
278	0.002871703081
279	0.002859174087
280	0.002849909169
281	0.002843717063
282	0.002834749636
283	0.002827211832
284	0.002812235296
285	0.002803907341
286	0.002797768616
287	0.002783083993
288	0.002777944996
289	0.002769214737
290	0.002754914368
291	0.002752092064
292	0.002747469326
293	0.002738435667
294	0.002726814448
295	0.002705808256
296	0.002702943202
297	0.002698055394
298	0.00268523918
299	0.002680650427
300	0.002674808835
301	0.002661007214
302	0.002655106057
303	0.002653683231
304	0.00265045381
305	0.002642837998
306	0.002635944158
307	0.002627676292
308	0.002622819957
309	0.002602267492
310	0.002590275865
311	0.002584219263
312	0.002580987156
313	0.002576039034
314	0.002569416323
315	0.002560750746
316	0.002554813919
317	0.002550706519
318	0.002547113884
319	0.002542597567
320	0.002532960204
321	0.002525868374
322	0.00252190825
323	0.002514194347
324	0.002509804624
325	0.002503703616
326	0.002496525536
327	0.002493389166
328	0.002469342117
329	0.002461748092
330	0.002455237526
331	0.002448099808
332	0.002444366122
333	0.002436186581
334	0.002429153335
335	0.002420641726
336	0.002415291686
337	0.002411057735
338	0.00240538573
339	0.002401324714
340	0.002394695972
341	0.002389996664
342	0.002383675459
343	0.002379166171
344	0.002374881631
345	0.002367891035
346	0.00236404035
347	0.002359252191
348	0.002354056846
349	0.002348685343
350	0.002330197733
351	0.002325106798
352	0.002318786626
353	0.00231391641
354	0.002307166307
355	0.002304260578
356	0.002301515529
357	0.002291038187
358	0.002279273335
359	0.002274999033
360	0.002271027996
361	0.002266958992
362	0.00226219686
363	0.002255472669
364	0.002250407792
365	0.002245900329
366	0.002240745324
367	0.002229719305
368	0.002224767194
369	0.002222103068
370	0.002217746914
371	0.002206813713
372	0.002200337149
373	0.00219300702
374	0.002190341098
375	0.002186834026
376	0.002182499392
377	0.002179767197
378	0.002177328202
379	0.0021732045
380	0.002169985752
381	0.002167488244
382	0.002156882189
383	0.002154009202
384	0.002149508654
385	0.002147071281
386	0.002142429415
387	0.002139057407
388	0.002136348951
389	0.002131610812
390	0.002128367442
391	0.002125431448
392	0.002120441785
393	0.00211662021
394	0.002114320474
395	0.002104948554
396	0.002102741477
397	0.002099107672
398	0.002091950559
399	0.002089896133
400	0.002083372647
401	0.00208087552
402	0.002079042465
403	0.002070726465
404	0.002068525369
405	0.002065291898
406	0.002063105554
407	0.002059444169
408	0.002057816957
409	0.002052092072
410	0.002047674258
411	0.002044717703
412	0.002041045388
413	0.002035295081
414	0.002025068615
415	0.002023358653
416	0.002019514473
417	0.002018559251
418	0.002015920521
419	0.002013489875
420	0.002010824052
421	0.002006410066
422	0.002002009179
423	0.001989856523
424	0.001983600902
425	0.001981224662
426	0.00197876714
427	0.001973811237
428	0.001968954422
429	0.001967107631
430	0.001958267043
431	0.001955479625
432	0.001947599048
433	0.001943295907
434	0.001940903154
435	0.001938287543
436	0.001935077809
437	0.001931784046
438	0.001928342806
439	0.001925977473
440	0.001920997772
441	0.001909001522
442	0.001904299959
443	0.001897671909
444	0.001894604582
445	0.00189063006
446	0.001887982966
447	0.001883009779
448	0.001881433796
449	0.001876599532
450	0.001873271405
451	0.001871757295
452	0.001867603709
453	0.001864950721
454	0.001856424735
455	0.001853395191
456	0.001849869153
457	0.001846257335
458	0.001841877788
459	0.001838823342
460	0.001836376624
461	0.001831605408
462	0.001829167687
463	0.001826517283
464	0.001816131104
465	0.001813202804
466	0.001808686702
467	0.00180577384
468	0.00180477438
469	0.001802141855
470	0.001798341636
471	0.001793979656
472	0.001792088543
473	0.001790401655
474	0.001785473
475	0.001783572701
476	0.001781031185
477	0.001776513521
478	0.001773130459
479	0.001767096535
480	0.001764898776
481	0.001762373365
482	0.001761234048
483	0.001757398986
484	0.001755926563
485	0.001749280284
486	0.001745968013
487	0.001742302335
488	0.001736887453
489	0.001734048243
490	0.001728194098
491	0.001723570233
492	0.001720822164
493	0.001718513964
494	0.001716212349
495	0.001714853491
496	0.001712347751
497	0.00170732464
498	0.001700665034
499	0.001698465978
500	0.001696197001
501	0.001694506624
502	0.001687911241
503	0.001685154028
504	0.001682219611
505	0.001679222215
506	0.001677157902
507	0.001674513438
508	0.001671778832
509	0.001669809303
510	0.001668412498
511	0.001665111209
512	0.001662178476
513	0.001661041258
514	0.001659053234
515	0.001656979711
516	0.001654663435
517	0.001649689475
518	0.001644299316
519	0.001642139668
520	0.001637187058
521	0.001635703552
522	0.00163248106
523	0.001630679122
524	0.001626264753
525	0.001621255035
526	0.001619600258
527	0.001618408167
528	0.001616483699
529	0.001613949323
530	0.001611132415
531	0.001609937339
532	0.001608678175
533	0.001606514847
534	0.001604178658
535	0.001601022141
536	0.001598080251
537	0.001595950181
538	0.001593986428
539	0.001589308241
540	0.001588324229
541	0.001585046619
542	0.001580886837
543	0.001578744726
544	0.001572578489
545	0.001570368491
546	0.001567634937
547	0.001565911261
548	0.001564400063
549	0.001560941995
550	0.001557727391
551	0.001554460648
552	0.001553035729
553	0.001551647366
554	0.001547707038
555	0.001545467666
556	0.001541622421
557	0.001537509291
558	0.001535437596
559	0.001533784372
560	0.001531704621
561	0.001527644486
562	0.001524826766
563	0.001522226702
564	0.001520264993
565	0.001516188505
566	0.001514119772
567	0.00151187035
568	0.001509467512
569	0.001507224323
570	0.001504754742
571	0.001503294522
572	0.001501945489
573	0.001499556583
574	0.001498335085
575	0.001496209384
576	0.00149111215
577	0.001489018905
578	0.001487384029
579	0.001485627899
580	0.001483881035
581	0.001482154339
582	0.00147746498
583	0.001474550525
584	0.001469167646
585	0.001468037844
586	0.001466341339
587	0.001462210251
588	0.001460233083
589	0.001458101885
590	0.001456739502
591	0.001454439173
592	0.001451909067
593	0.001449954763
594	0.001448362634
595	0.001447134678
596	0.001445303749
597	0.001444259156
598	0.001441726661
599	0.001440362592
600	0.001436483893
601	0.00143537503
602	0.001434026435
603	0.001431603406
604	0.001429235713
605	0.001426140538
606	0.001425170959
607	0.001424518893
608	0.001421475104
609	0.001415502182
610	0.001412925003
611	0.001409814881
612	0.001408243531
613	0.001405732786
614	0.001402668885
615	0.001401425596
616	0.001400079574
617	0.001398803656
618	0.001397454283
619	0.001395177733
620	0.001393786095
621	0.001392260553
622	0.001390985448
623	0.001389444062
624	0.001388540792
625	0.001385705128
626	0.001384892447
627	0.001383856216
628	0.001383179439
629	0.001382532288
630	0.001380550491
631	0.001378769068
632	0.00137771375
633	0.001376705801
634	0.001374874791
635	0.00137395809
636	0.001372836268
637	0.00137215797
638	0.001370939586
639	0.001368062934
640	0.001362813467
641	0.001361079293
642	0.001358577885
643	0.001356657106
644	0.001354112062
645	0.001352298332
646	0.001350803602
647	0.001349444437
648	0.001348562759
649	0.001345967701
650	0.001345711004
651	0.001343984173
652	0.001339291972
653	0.001338085933
654	0.001336251918
655	0.001335483786
656	0.00133392909
657	0.00133140658
658	0.001328448245
659	0.001327774911
660	0.00132730058
661	0.001326304732
662	0.001325323455
663	0.001322757501
664	0.001320433162
665	0.001318857391
666	0.001317766656
667	0.001315833085
668	0.001314065952
669	0.001312663585
670	0.001311541117
671	0.00130874214
672	0.001307791705
673	0.001305507734
674	0.001304203421
675	0.001300936579
676	0.001299627852
677	0.001298274417
678	0.001297692944
679	0.001296237331
680	0.00129508233
681	0.00129342994
682	0.001292138188
683	0.00129096642
684	0.001290073248
685	0.001287365547
686	0.001285720001
687	0.001284489347
688	0.001283248066
689	0.001280861125
690	0.001280088258
691	0.001278864348
692	0.001276848385
693	0.0012755764
694	0.001274222526
695	0.001273692142
696	0.001273409938
697	0.001270525556
698	0.001269199316
699	0.001267008761
700	0.001262780713
701	0.001262305555
702	0.001260685374
703	0.001259868201
704	0.001258419808
705	0.00125746291
706	0.00125628804
707	0.001255059806
708	0.001254237535
709	0.001252748412
710	0.001249789587
711	0.001248875591
712	0.001248015686
713	0.001246703261
714	0.001245490971
715	0.00124433327
716	0.001242783532
717	0.001240497789
718	0.001238163563
719	0.001236932576
720	0.001233701416
721	0.001232919251
722	0.001229222303
723	0.00122818108
724	0.001226570725
725	0.001226022616
726	0.001225267754
727	0.00122380145
728	0.001222244217
729	0.001221455409
730	0.001217785296
731	0.001216588889
732	0.001215329583
733	0.00121382797
734	0.001213611926
735	0.001212245606
736	0.001212197641
737	0.001211481219
738	0.001210131863
739	0.001205594272
740	0.001204605552
741	0.001203377791
742	0.001201562902
743	0.001199623026
744	0.001197428231
745	0.001195790551
746	0.001194539672
747	0.001192963519
748	0.001191988253
749	0.001190906936
750	0.001187130252
751	0.001185945758
752	0.001183110693
753	0.00118134368
754	0.001180764404
755	0.001179897877
756	0.00117921198
757	0.001178539079
758	0.001177768701
759	0.001176728364
760	0.001176129424
761	0.001174832092
762	0.001173994013
763	0.001173134532
764	0.00117059755
765	0.001169186486
766	0.001167684627
767	0.001165320047
768	0.001164250205
769	0.001163796629
770	0.001163020354
771	0.001161701827
772	0.001160949705
773	0.001160011882
774	0.00115929189
775	0.001158131365
776	0.001157113823
777	0.001155652569
778	0.001153454218
779	0.001151235602
780	0.001150558742
781	0.001149743284
782	0.001148699826
783	0.001148659473
784	0.001146611498
785	0.001145032226
786	0.001144375573
787	0.001141397412
788	0.001139997373
789	0.001136658701
790	0.001135430375
791	0.001134459421
792	0.0011327854
793	0.001128132795
794	0.001127690527
795	0.001125745723
796	0.001124849756
797	0.001123893641
798	0.001123510337
799	0.001122180471
800	0.001122025355
801	0.001121257719
802	0.001120468853
803	0.00111964754
804	0.001117813853
805	0.001116622889
806	0.00111599165
807	0.001113543385
808	0.001113036408
809	0.001110450641
810	0.00110924785
811	0.001108573415
812	0.001107109321
813	0.001106399558
814	0.001105526901
815	0.001104492042
816	0.001103515188
817	0.001101313473
818	0.001100638621
819	0.001100016937
820	0.001099454906
821	0.001098431269
822	0.001097938684
823	0.001096429381
824	0.001094814403
825	0.001093838395
826	0.001091401105
827	0.001090830451
828	0.00109029552
829	0.001089699153
830	0.001088571118
831	0.001087823593
832	0.001087375535
833	0.001086319102
834	0.001085165111
835	0.001084656997
836	0.001082535038
837	0.001079208436
838	0.001077865295
839	0.001077414588
840	0.001076464799
841	0.001075821713
842	0.001074877728
843	0.001074427639
844	0.001070438849
845	0.001068073113
846	0.001065801963
847	0.001062523956
848	0.001061699034
849	0.001060840986
850	0.001060005146
851	0.001058286079
852	0.001057723926
853	0.001056176663
854	0.001055040444
855	0.001054062391
856	0.001052960701
857	0.00105169907
858	0.001050833197
859	0.00104870275
860	0.001048439482
861	0.001046796638
862	0.001045649002
863	0.001044583129
864	0.001044017129
865	0.001043552593
866	0.001042382224
867	0.001041464287
868	0.001039921969
869	0.001039155052
870	0.001037241353
871	0.001035736158
872	0.001035061422
873	0.001030395632
874	0.001029419683
875	0.00102699081
876	0.001025824231
877	0.001025348631
878	0.00102443055
879	0.001023610074
880	0.001022995315
881	0.001022181656
882	0.001021339991
883	0.00102081797
884	0.001020067022
885	0.001016369874
886	0.001015790031
887	0.001015096787
888	0.001014202836
889	0.001013648542
890	0.001011564302
891	0.001010719268
892	0.001010195487
893	0.001009472655
894	0.001008596184
895	0.001008302525
896	0.001007836179
897	0.001007282521
898	0.0010065374
899	0.001004715829
900	0.001003287098
901	0.001002778555
902	0.001002314879
903	0.00100058
904	0.0009999652497
905	0.0009987205244
906	0.0009981644309
907	0.0009975774299
908	0.0009967091019
909	0.0009958556135
910	0.0009953535579
911	0.0009950187009
912	0.0009935429036
913	0.000990942556
914	0.0009903001024
915	0.000989468404
916	0.0009890767011
917	0.0009883447642
918	0.0009875087127
919	0.0009867375471
920	0.0009853351271
921	0.000984663983
922	0.0009833277105
923	0.0009823967339
924	0.0009812069553
925	0.0009805927117
926	0.0009802932246
927	0.0009795344455
928	0.0009792080667
929	0.0009769517336
930	0.0009761581146
931	0.000975561181
932	0.0009744771123
933	0.0009734695837
934	0.0009724464222
935	0.0009714317286
936	0.0009705028296
937	0.0009695446378
938	0.0009681363472
939	0.0009679001149
940	0.0009671772954
941	0.0009653430539
942	0.0009642489689
943	0.0009637497185
944	0.0009634080323
945	0.0009624232324
946	0.0009617473544
947	0.0009611450141
948	0.0009604918262
949	0.0009599251176
950	0.0009593774823
951	0.0009587334638
952	0.0009581730561
953	0.0009572387117
954	0.0009560293403
955	0.000954394415
956	0.0009526847669
957	0.0009524830787
958	0.0009518648703
959	0.0009509333511
960	0.0009498758547
961	0.0009489972741
962	0.0009484101532
963	0.000947841571
964	0.0009458843129
965	0.000945547523
966	0.0009449374503
967	0.0009425484628
968	0.0009417228302
969	0.0009406085068
970	0.0009401238275
971	0.0009385548133
972	0.0009381701304
973	0.0009376476041
974	0.0009373108649
975	0.0009366277308
976	0.0009358836738
977	0.0009351501275
978	0.0009342036511
979	0.0009338310864
980	0.0009328670761
981	0.0009307270425
982	0.0009302459009
983	0.0009289142057
984	0.0009274557973
985	0.0009269431518
986	0.0009254276102
987	0.0009239214152
988	0.0009235940925
989	0.0009228750211
990	0.0009219340551
991	0.0009216705273
992	0.0009208275287
993	0.0009204254524
994	0.0009201012977
995	0.0009190515638
996	0.0009172298692
997	0.0009168940857
998	0.0009166436716
999	0.0009158791468
1000	0.0009157564052
1001	0.000914403403
1002	0.0009135971682
1003	0.0009131484033
1004	0.0009127051897
1005	0.0009110754222
1006	0.0009103173831
1007	0.0009089726386
1008	0.0009087122637
1009	0.0009083162851
1010	0.0009076634058
1011	0.0009069203562
1012	0.0009049339089
1013	0.0009044501922
1014	0.0009036935149
1015	0.0009032520337
1016	0.0009024163261
1017	0.0009017414382
1018	0.000900013718
1019	0.0008988620556
1020	0.0008984381518
1021	0.000897845477
1022	0.0008974381035
1023	0.0008957945791
1024	0.0008952259068
1025	0.0008946783182
1026	0.0008943808446
1027	0.0008939025598
1028	0.000891206032
1029	0.0008905975486
1030	0.0008895427957
1031	0.0008885430679
1032	0.0008877930994
1033	0.0008872096224
1034	0.0008865919647
1035	0.0008863427869
1036	0.0008858384917
1037	0.0008838987413
1038	0.0008835072773
1039	0.0008830752069
1040	0.0008826989493
1041	0.0008823088033
1042	0.0008812562052
1043	0.0008806457808
1044	0.0008798074323
1045	0.0008788315934
1046	0.0008784334805
1047	0.0008776043341
1048	0.0008773326414
1049	0.0008769254529
1050	0.0008759635025
1051	0.0008752711377
1052	0.0008746647787
1053	0.0008744687811
1054	0.0008741016476
1055	0.0008736036342
1056	0.0008731409692
1057	0.000872720015
1058	0.00087219633
1059	0.000871735086
1060	0.000871376788
1061	0.0008710843991
1062	0.0008707949442
1063	0.0008695826018
1064	0.0008690042141
1065	0.0008685835966
1066	0.0008681757486
1067	0.0008657306064
1068	0.0008629246656
1069	0.0008624491578
1070	0.0008607026405
1071	0.0008602987489
1072	0.000859962844
1073	0.0008585868966
1074	0.000857699468
1075	0.0008564842507
1076	0.0008560549608
1077	0.0008555981462
1078	0.0008546881793
1079	0.000854618792
1080	0.0008541065651
1081	0.0008538233032
1082	0.0008535820819
1083	0.0008527878696
1084	0.0008520317019
1085	0.0008516310741
1086	0.0008510391195
1087	0.0008504962752
1088	0.0008498638524
1089	0.0008488184023
1090	0.000848241099
1091	0.000847886114
1092	0.0008468202867
1093	0.0008466046672
1094	0.0008461972669
1095	0.0008450700597
1096	0.0008447930963
1097	0.0008424876614
1098	0.0008420868735
1099	0.0008416585925
1100	0.0008391607675
1101	0.0008388600269
1102	0.0008384196645
1103	0.0008377395992
1104	0.0008372918411
1105	0.0008368383617
1106	0.0008360382233
1107	0.0008353909547
1108	0.0008349122828
1109	0.0008343974422
1110	0.0008341318562
1111	0.0008330952992
1112	0.000832188844
1113	0.0008316596999
1114	0.000831018702
1115	0.0008306818393
1116	0.0008303465549
1117	0.0008292048004
1118	0.0008287311576
1119	0.0008282703591
1120	0.000827662262
1121	0.000826689084
1122	0.0008260460658
1123	0.000823822054
1124	0.0008216287387
1125	0.0008210209158
1126	0.0008206504421
1127	0.0008196481647
1128	0.0008193337836
1129	0.0008189687151
1130	0.0008186588657
1131	0.0008183257259
1132	0.0008178439194
1133	0.0008174306171
1134	0.0008172868047
1135	0.0008167294793
1136	0.0008161679657
1137	0.0008153403441
1138	0.0008149081117
1139	0.0008146780049
1140	0.0008141691933
1141	0.0008137779865
1142	0.0008133206747
1143	0.0008124217774
1144	0.0008117793343
1145	0.0008115111038
1146	0.0008096186734
1147	0.0008092424081
1148	0.0008084186303
1149	0.0008068564701
1150	0.0008063301862
1151	0.0008046404514
1152	0.0008045052984
1153	0.0008041951608
1154	0.0008038844092
1155	0.000803671687
1156	0.0008030054545
1157	0.0008024373614
1158	0.0008012029811
1159	0.0007996908963
1160	0.0007992652576
1161	0.0007989210899
1162	0.0007982889101
1163	0.0007965329063
1164	0.0007958984632
1165	0.000795440518
1166	0.000795052854
1167	0.0007947702618
1168	0.0007943540041
1169	0.0007940901585
1170	0.0007924592516
1171	0.0007911898472
1172	0.0007903350131
1173	0.0007899763282
1174	0.000789494408
1175	0.0007890450661
1176	0.0007888359969
1177	0.0007885137396
1178	0.0007875334449
1179	0.0007868281969
1180	0.0007862573883
1181	0.0007853634641
1182	0.0007849743356
1183	0.0007837342866
1184	0.0007820797384
1185	0.0007802613822
1186	0.0007796189499
1187	0.0007794097815
1188	0.0007780166853
1189	0.0007773706069
1190	0.0007769333724
1191	0.0007755077672
1192	0.0007751855084
1193	0.0007729026734
1194	0.000771629139
1195	0.000770221899
1196	0.0007685857159
1197	0.0007680806174
1198	0.0007674482288
1199	0.0007671759474
1200	0.0007659060168
1201	0.0007648427206
1202	0.0007635245141
1203	0.0007632622299
1204	0.0007612500078
1205	0.0007605747788
1206	0.0007602202738
1207	0.0007598857971
1208	0.0007595686
1209	0.0007591129087
1210	0.0007589725478
1211	0.0007579527646
1212	0.0007569058347
1213	0.0007563835835
1214	0.0007553832863
1215	0.0007550801222
1216	0.0007547206686
1217	0.0007535235666
1218	0.0007531862742
1219	0.0007529196747
1220	0.0007524498847
1221	0.000752106591
1222	0.0007514578041
1223	0.0007513172388
1224	0.0007510674794
1225	0.0007507174259
1226	0.000750112466
1227	0.0007498371191
1228	0.0007493391107
1229	0.0007491109251
1230	0.0007487640222
1231	0.0007472673739
1232	0.0007465339646
1233	0.000746261596
1234	0.0007459996862
1235	0.0007446528042
1236	0.0007443661414
1237	0.0007434612098
1238	0.000743114669
1239	0.0007427591958
1240	0.0007425108999
1241	0.0007420029448
1242	0.0007412994629
1243	0.0007410773223
1244	0.0007405643251
1245	0.0007401223585
1246	0.0007397737963
1247	0.0007393351223
1248	0.0007391608705
1249	0.000738518738
1250	0.0007383324088
1251	0.0007380333508
1252	0.0007378757745
1253	0.0007376056609
1254	0.0007372149551
1255	0.0007368782691
1256	0.0007364172903
1257	0.0007360704358
1258	0.0007357870903
1259	0.0007354593083
1260	0.0007350468223
1261	0.0007348607965
1262	0.0007338225315
1263	0.0007334871219
1264	0.0007333063149
1265	0.0007329573394
1266	0.0007322502933
1267	0.0007316803318
1268	0.000730852873
1269	0.000730479906
1270	0.0007298889587
1271	0.0007296095697
1272	0.0007288679757
1273	0.0007280600144
1274	0.0007274213505
1275	0.0007271923642
1276	0.0007266397233
1277	0.0007257972739
1278	0.0007248000652
1279	0.0007243366164
1280	0.00072370228
1281	0.0007235278041
1282	0.0007229655987
1283	0.0007227194919
1284	0.0007220361522
1285	0.0007210958752
1286	0.0007205204421
1287	0.0007202546854
1288	0.0007200912626
1289	0.0007197862034
1290	0.0007192357352
1291	0.0007185187247
1292	0.000718008941
1293	0.000717382679
1294	0.0007168110318
1295	0.0007166165542
1296	0.0007164144743
1297	0.0007162404153
1298	0.0007161165439
1299	0.0007157322675
1300	0.0007150016885
1301	0.0007146554003
1302	0.0007142752315
1303	0.0007140424166
1304	0.0007129061328
1305	0.0007127012543
1306	0.0007119039882
1307	0.0007116065021
1308	0.000711145013
1309	0.0007108924993
1310	0.000710772283
1311	0.0007104452261
1312	0.0007101935438
1313	0.0007099928472
1314	0.000709380995
1315	0.0007086635463
1316	0.000707522202
1317	0.0007071866807
1318	0.0007068264733
1319	0.0007066868626
1320	0.0007059489305
1321	0.0007047038216
1322	0.0007043804476
1323	0.0007036837736
1324	0.0007035789286
1325	0.0007032569961
1326	0.0007029218313
1327	0.0007025750419
1328	0.0007022323777
1329	0.0007021064151
1330	0.0007016975888
1331	0.0007015226833
1332	0.0007012987888
1333	0.0007003226272
1334	0.0007000717683
1335	0.0006996511906
1336	0.0006992544007
1337	0.0006981607327
1338	0.0006978503013
1339	0.0006966810048
1340	0.0006962255646
1341	0.0006958929177
1342	0.0006950373044
1343	0.0006947309349
1344	0.0006944673264
1345	0.0006939863639
1346	0.0006935198608
1347	0.0006933638361
1348	0.0006926623472
1349	0.0006924478467
1350	0.0006915146743
1351	0.0006908004317
1352	0.0006905880444
1353	0.0006900190572
1354	0.0006898839529
1355	0.0006896367433
1356	0.0006892301754
1357	0.0006887747683
1358	0.0006869478114
1359	0.0006868290879
1360	0.0006863628517
1361	0.0006859584335
1362	0.0006854783747
1363	0.0006843754989
1364	0.0006835534725
1365	0.000683183346
1366	0.0006821449059
1367	0.0006814272213
1368	0.0006812536211
1369	0.0006807418708
1370	0.0006806203127
1371	0.0006789791701
1372	0.0006783722233
1373	0.0006777309647
1374	0.0006770380481
1375	0.0006767290208
1376	0.0006766429233
1377	0.0006764009176
1378	0.000675377618
1379	0.0006750691485
1380	0.0006748549463
1381	0.000674585567
1382	0.0006742901738
1383	0.0006740439518
1384	0.0006737640292
1385	0.0006734937069
1386	0.0006730089507
1387	0.0006726498865
1388	0.0006720262334
1389	0.0006717572199
1390	0.0006713158977
1391	0.0006710581905
1392	0.0006705580831
1393	0.0006692851245
1394	0.0006674828478
1395	0.0006673302779
1396	0.0006666956264
1397	0.0006662384856
1398	0.0006660525727
1399	0.0006658855446
1400	0.0006654663591
1401	0.0006645745576
1402	0.0006639467133
1403	0.0006638295941
1404	0.0006633176095
1405	0.000662911112
1406	0.0006623163734
1407	0.0006620019928
1408	0.0006615633351
1409	0.0006611960539
1410	0.0006607731465
1411	0.000660226675
1412	0.0006599082749
1413	0.0006596454483
1414	0.0006593899774
1415	0.0006587209681
1416	0.0006584876235
1417	0.000658219967
1418	0.0006577807805
1419	0.0006572319729
1420	0.0006565226821
1421	0.0006563134577
1422	0.0006562415742
1423	0.0006560466503
1424	0.0006548481282
1425	0.0006544531365
1426	0.000653215628
1427	0.0006522725364
1428	0.0006519718758
1429	0.0006510262735
1430	0.0006507174097
1431	0.0006503982437
1432	0.0006497709122
1433	0.0006495675256
1434	0.0006489481382
1435	0.0006485927398
1436	0.0006478112836
1437	0.0006474817797
1438	0.0006463364402
1439	0.0006460520569
1440	0.0006458195994
1441	0.0006454160033
1442	0.0006450787767
1443	0.0006447003804
1444	0.000644021397
1445	0.0006438420213
1446	0.0006436097122
1447	0.0006423185616
1448	0.0006422125302
